45,36.587888030299176,0.8818181818181818,1,1,3620664,2019-12-15 00:31:03.258483,default,Unspecified
46,27.067241107483458,0.8283433133732535,1,1,3641055,2019-12-15 00:35:02.341968,default,Unspecified
47,47.204729647441006,0.9322709163346613,1,1,3640143,2019-12-15 00:36:10.902805,default,Unspecified
48,39.76455810920251,0.8721804511278195,1,1,3640191,2019-12-15 00:36:54.277055,default,Unspecified
49,29.953600608968088,0.8024691358024691,1,1,3640103,2019-12-15 00:38:13.258278,default,Unspecified
50,34.678431903633296,0.8602941176470589,1,1,3620596,2019-12-15 00:38:58.985658,default,Unspecified
51,40.175082679245754,0.9238095238095239,1,1,3620096,2019-12-17 20:01:33.734272,default,Unspecified
52,59.490455082021924,0.9645390070921985,1,1,3620278,2019-12-17 20:22:37.953934,default,Unspecified
53,39.32707389768122,0.8765432098765432,1,1,3810850,2019-12-17 20:23:28.662445,default,Unspecified
54,36.40418278097979,0.8293650793650794,1,1,3640854,2019-12-19 16:40:34.106710,default,Unspecified
55,56.13806268578875,0.9361702127659575,1,1,3620187,2019-12-19 19:38:38.280464,default,Unspecified
56,47.460702206475204,0.9122807017543859,1,1,3100024,2019-12-21 19:00:23.421534,default,Unspecified
57,48.110674629259464,0.9285714285714286,1,1,3641203,2019-12-22 12:34:08.509179,default,Unspecified
58,39.30678259034438,0.8376623376623377,1,1,3622461,2019-12-22 12:34:52.898176,default,Unspecified
59,51.44174792439852,0.8962264150943396,1,1,3621389,2019-12-22 12:35:19.940330,default,Unspecified
60,39.89355314163145,0.8266129032258065,1,1,474,2019-12-24 12:08:39.360387,default,Unspecified
61,41.60935460103311,0.8611111111111112,1,1,3620406,2019-12-29 09:16:31.882996,default,Unspecified
62,26.565220272243337,0.7545454545454545,1,1,3811466,2019-12-29 09:17:23.774823,default,Unspecified
63,40.97599611380665,0.8986784140969163,1,1,3100060,2019-12-29 09:18:27.808833,default,Unspecified
64,45.93257614626354,0.9145299145299145,1,1,3620006,2019-12-29 09:18:58.940865,default,Unspecified
65,39.64459715635472,0.8809523809523809,1,1,3810754,2019-12-29 09:19:37.685342,default,Unspecified
66,44.2664421589706,0.8732394366197183,1,1,3620714,2019-12-29 09:20:33.349199,default,Unspecified
67,45.37766809834586,0.9147982062780269,1,1,3621451,2019-12-29 16:18:53.335797,default,Unspecified
68,32.8702662931007,0.8270676691729323,1,1,3810723,2019-12-31 20:31:52.307214,default,Unspecified
69,35.70908223730105,0.8579234972677595,1,1,431,2019-12-31 20:33:01.303804,default,Unspecified
70,40.20924521713156,0.8806584362139918,1,1,38,2020-01-01 12:40:07.100966,default,Unspecified
71,46.93354975579723,0.928,1,1,3640112,2020-01-01 12:40:49.361663,default,Unspecified
72,46.39623576886084,0.8759124087591241,1,1,3550217,2020-01-03 14:49:07.001673,default,Unspecified
73,46.2760966243959,0.9223300970873787,1,1,3550898,2020-01-03 19:06:52.522822,default,Unspecified
74,52.01504993546727,0.9223300970873787,1,1,3550898,2020-01-03 19:07:17.371953,default,Unspecified
75,43.37344121203707,0.9095238095238095,1,1,3811002,2020-01-05 23:57:07.189419,default,Unspecified
76,45.50769000490533,0.8614232209737828,1,1,3640799,2020-01-11 14:58:25.392301,default,Unspecified
77,51.06941523605791,0.9558823529411765,1,1,3641209,2020-01-12 00:24:20.707009,default,Unspecified
